artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId,user
Pat Benatar,Kate,F,8,Harrell,269.26975,paid,"Lansing-East Lansing, MI",508,Invincible,97,Kate Harrell
The New Pornographers,Cecilia,F,1,Owens,173.94893000000002,free,"Atlanta-Sandy Springs-Roswell, GA",453,Falling Through Your Clothes,6,Cecilia Owens
Subhumans,Aleena,F,16,Kirby,209.37098,paid,"Waterloo-Cedar Falls, IA",474,Rain,44,Aleena Kirby
Van Halen,Kate,F,9,Harrell,198.37341999999998,paid,"Lansing-East Lansing, MI",508,You're No Good (Album Version),97,Kate Harrell
The Black Ghosts,Kate,F,10,Harrell,203.28444,paid,"Lansing-East Lansing, MI",508,Anyway You Choose To Give It (Radio Edit),97,Kate Harrell
The New Pornographers,Ava,F,0,Robinson,166.66076999999999,free,"New Haven-Milford, CT",430,Jackie,50,Ava Robinson
Slim Dusty,Ava,F,1,Robinson,198.922,free,"New Haven-Milford, CT",430,Long Black Road,50,Ava Robinson
Muse,Ava,F,2,Robinson,346.69669,free,"New Haven-Milford, CT",430,Resistance,50,Ava Robinson
Alliance Ethnik,Chloe,F,0,Cuevas,265.76934,free,"San Francisco-Oakland-Hayward, CA",528,Creil City,49,Chloe Cuevas
The Mossie,Jacqueline,F,1,Lynch,147.19955,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Interlude #1 (Mama),29,Jacqueline Lynch
Anastacia,Jacqueline,F,2,Lynch,208.45668999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",486,One Day In Your Life,29,Jacqueline Lynch
Europe,Mohammad,M,1,Rodriguez,346.69669,free,"Sacramento--Roseville--Arden-Arcade, CA",471,The Final Countdown,88,Mohammad Rodriguez
Renee Olstead,Chloe,F,1,Cuevas,251.74159,free,"San Francisco-Oakland-Hayward, CA",528,Summertime (Album Version),49,Chloe Cuevas
John Mayer,Jacqueline,F,3,Lynch,258.92526000000004,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Good Love Is On The Way,29,Jacqueline Lynch
Lone Justice,Chloe,F,2,Cuevas,273.57995,free,"San Francisco-Oakland-Hayward, CA",528,Shelter,49,Chloe Cuevas
Beirut,Colm,M,0,Santana,230.19057,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",475,Nantes,67,Colm Santana
In Flames,Jacqueline,F,4,Lynch,278.69995,paid,"Atlanta-Sandy Springs-Roswell, GA",486,My sweet shadow,29,Jacqueline Lynch
New Funky Generation,Chloe,F,3,Cuevas,294.03382999999997,free,"San Francisco-Oakland-Hayward, CA",528,Lubumba '98,49,Chloe Cuevas
Coldplay,Colm,M,1,Santana,268.38159,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",475,Yellow,67,Colm Santana
Celtic Woman,Jacqueline,F,5,Lynch,196.96281000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Siulil A Run,29,Jacqueline Lynch
Delerium feat. Sarah McLachlan,Chloe,F,4,Cuevas,494.81098,free,"San Francisco-Oakland-Hayward, CA",528,Silence,49,Chloe Cuevas
Jeff Beck & The Big Town Playboys,Colm,M,2,Santana,142.44526000000002,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",475,Blues Stay Away From Me,67,Colm Santana
matchbox twenty,Jacqueline,F,6,Lynch,229.14567000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Unwell (Album Version),29,Jacqueline Lynch
J. Karjalainen & Mustat Lasit,Colm,M,8,Santana,336.74404,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",475,Sinisten tÃÂ¤htien alla,67,Colm Santana
Eric B. & Rakim,Kevin,M,1,Arellano,263.91465,free,"Harrisburg-Carlisle, PA",525,Move The Crowd,66,Kevin Arellano
Justin Bieber / Jessica Jarrell,Jacqueline,F,7,Lynch,251.16689,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Overboard,29,Jacqueline Lynch
Mario Rosenstock,Chloe,F,5,Cuevas,183.14404,free,"San Francisco-Oakland-Hayward, CA",528,FAI Piss-Up 1,49,Chloe Cuevas
Jermaine Dupri featuring Jay-Z,Theodore,M,1,Harris,254.30159,free,"Red Bluff, CA",515,Money Ain't A Thang,14,Theodore Harris
Terror Squad / Big Pun / Big L / Fat Joe,Jacqueline,F,8,Lynch,266.70975,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Bring 'Em Back,29,Jacqueline Lynch
George Baker Selection,Chloe,F,6,Cuevas,200.4371,free,"San Francisco-Oakland-Hayward, CA",528,Morning Sky,49,Chloe Cuevas
Okkervil River,Theodore,M,2,Harris,223.13751000000002,free,"Red Bluff, CA",515,Plus Ones,14,Theodore Harris
Kings Of Leon,Jacqueline,F,9,Lynch,334.75872999999996,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Cold Desert,29,Jacqueline Lynch
Arcade Fire,Jacqueline,F,10,Lynch,288.33914,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Neighborhood #1 (Tunnels),29,Jacqueline Lynch
Men Without Hats,Ayla,F,0,Johnson,164.49261,free,"Santa Rosa, CA",520,Safety Dance,63,Ayla Johnson
Immortal Technique,Ayla,F,1,Johnson,171.12771,free,"Santa Rosa, CA",520,Bin Laden Feat. MosDef (Inst),63,Ayla Johnson
Divinyls,Jacqueline,F,11,Lynch,232.04526,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Pleasure And Pain,29,Jacqueline Lynch
Danny Elfman,Jacqueline,F,12,Lynch,176.84853,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Prologue,29,Jacqueline Lynch
Plain White T's,Jacqueline,F,13,Lynch,232.202,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Hey There Delilah,29,Jacqueline Lynch
Breaking Benjamin,Jacqueline,F,14,Lynch,205.322,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Blow Me Away,29,Jacqueline Lynch
Penguin CafÃÂ© Orchestra,Jacqueline,F,15,Lynch,269.84443999999996,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Perpetuum Mobile,29,Jacqueline Lynch
Kings Of Leon,Jacqueline,F,16,Lynch,201.79546000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Revelry,29,Jacqueline Lynch
Banco Del Mutuo Soccorso,Jacqueline,F,17,Lynch,354.76853,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Di Terra (2006 Digital Remaster),29,Jacqueline Lynch
Tanlines,Jacqueline,F,18,Lynch,279.77098,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Real Life,29,Jacqueline Lynch
Rammstein,Jacqueline,F,19,Lynch,264.22812000000005,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Engel,29,Jacqueline Lynch
Sangre Azul,Jacqueline,F,20,Lynch,274.80771,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Noche De AcciÃÂ³n,29,Jacqueline Lynch
Zumpano,Jacqueline,F,21,Lynch,208.06485,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Jeez Louise (Album),29,Jacqueline Lynch
Kanye West,Lily,F,1,Burns,238.52362999999997,free,"New York-Newark-Jersey City, NY-NJ-PA",517,Flashing Lights,32,Lily Burns
Kings Of Leon,Jacqueline,F,22,Lynch,231.81016,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Use Somebody,29,Jacqueline Lynch
Mike And The Mechanics And Paul Carrack,Jordan,F,1,Hicks,308.63628,free,"Salinas, CA",499,Underscore,37,Jordan Hicks
Kings Of Leon,Jacqueline,F,23,Lynch,227.18649,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Be Somebody,29,Jacqueline Lynch
Cornelis Vreeswijk,Jacqueline,F,24,Lynch,140.66893000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",486,En resa,29,Jacqueline Lynch
Bon Iver,Jordan,F,2,Hicks,238.49751,free,"Salinas, CA",499,Skinny Love,37,Jordan Hicks
Daft Punk,Jacqueline,F,25,Lynch,290.76853,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Television Rules The Nation / Crescendolls,29,Jacqueline Lynch
Asher Roth / Cee-Lo,Jordan,F,3,Hicks,262.66077,free,"Salinas, CA",499,Be By Myself,37,Jordan Hicks
Suicidal Tendencies,Jacqueline,F,26,Lynch,172.01587,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Freedumb,29,Jacqueline Lynch
The Be Good Tanyas,Jordan,F,4,Hicks,225.04443999999998,free,"Salinas, CA",499,A Thousand Tiny Pieces,37,Jordan Hicks
John Mayer,Jacqueline,F,27,Lynch,250.38322000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Half Of My Heart,29,Jacqueline Lynch
Flyleaf,Jacqueline,F,28,Lynch,174.39302,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Missing,29,Jacqueline Lynch
Kings Of Leon,Jacqueline,F,29,Lynch,201.79546000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Revelry,29,Jacqueline Lynch
Damian Marley / Stephen Marley / Rovleta Fraser,Jacqueline,F,30,Lynch,255.55546,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Hey Girl,29,Jacqueline Lynch
O Rappa,Jacqueline,F,32,Lynch,195.83955,paid,"Atlanta-Sandy Springs-Roswell, GA",486,ÃÂ Noite,29,Jacqueline Lynch
The Whitest Boy Alive,Jacqueline,F,33,Lynch,261.85098,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Courage,29,Jacqueline Lynch
Angels Of Light & Akron/Family,Jacqueline,F,34,Lynch,150.33424,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Awake,29,Jacqueline Lynch
Belanova,Jacqueline,F,35,Lynch,187.53261,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Me Pregunto,29,Jacqueline Lynch
Thee Headcoats,Jacqueline,F,36,Lynch,160.26077,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Monkey's Paw,29,Jacqueline Lynch
matchbox twenty,Jacqueline,F,37,Lynch,218.72281,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Disease (Album Version),29,Jacqueline Lynch
Primal Scream,Jacqueline,F,38,Lynch,226.2722,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Movin' On Up,29,Jacqueline Lynch
DJ Krush & Toshinori Kondo,Jacqueline,F,39,Lynch,279.90159,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Shoh-ka,29,Jacqueline Lynch
Mindless Faith,Jacqueline,F,40,Lynch,312.47628,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Independence Day (version),29,Jacqueline Lynch
Ella Baila Sola,Tegan,F,3,Levine,259.00363,paid,"Portland-South Portland, ME",545,Y Quisiera,80,Tegan Levine
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Jacqueline,F,41,Lynch,277.15873,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),29,Jacqueline Lynch
Black Moth Super Rainbow,Tegan,F,4,Levine,221.28281,paid,"Portland-South Portland, ME",545,Early 70's Gymnastics,80,Tegan Levine
Old 97's,Jacqueline,F,42,Lynch,231.28771,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Victoria (LP Version),29,Jacqueline Lynch
The Dangerous Summer,Jacqueline,F,43,Lynch,218.33097999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Wake Up,29,Jacqueline Lynch
Randy Travis,Jacqueline,F,45,Lynch,237.03465,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Hard Rock Bottom Of Your Heart (Single Remix Remastered Version),29,Jacqueline Lynch
M.I.A.,Jacqueline,F,46,Lynch,206.13179,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Paper Planes,29,Jacqueline Lynch
The Strokes,Jacqueline,F,47,Lynch,197.53751,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Last Nite,29,Jacqueline Lynch
Justice,Jacqueline,F,48,Lynch,295.94077000000004,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Let There Be Light (album version),29,Jacqueline Lynch
The Killers,Jordan,F,1,Hicks,220.89097999999998,free,"Salinas, CA",547,When You Were Young,37,Jordan Hicks
Method Man / Busta Rhymes,Kevin,M,0,Arellano,232.22812000000002,free,"Harrisburg-Carlisle, PA",541,What's Happenin',66,Kevin Arellano
Guns N' Roses,Jacqueline,F,50,Lynch,455.52280999999994,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Sympathy For The Devil,29,Jacqueline Lynch
Lily Allen,Jordan,F,2,Hicks,194.76853,free,"Salinas, CA",547,Smile,37,Jordan Hicks
MGMT,Kevin,M,1,Arellano,264.17587000000003,free,"Harrisburg-Carlisle, PA",541,Time To Pretend,66,Kevin Arellano
The Unicorns,Jordan,F,3,Hicks,222.74567000000002,free,"Salinas, CA",547,Sea Ghost,37,Jordan Hicks
Widespread Panic,Jacqueline,F,51,Lynch,400.79627999999997,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Papa's Home,29,Jacqueline Lynch
Testament,Jacqueline,F,52,Lynch,253.64853,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Afterlife,29,Jacqueline Lynch
Gogol Bordello,Jacqueline,F,53,Lynch,375.45751,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Dub The Frequencies Of Love,29,Jacqueline Lynch
BT Express,Kate,F,1,Harrell,352.88771,paid,"Lansing-East Lansing, MI",537,Do It ('Til You're Satisfied),97,Kate Harrell
Tal Bachman,Jacqueline,F,54,Lynch,224.70485,paid,"Atlanta-Sandy Springs-Roswell, GA",486,She's So High,29,Jacqueline Lynch
Jacky Terrasson,Kate,F,2,Harrell,342.7522,paid,"Lansing-East Lansing, MI",537,Le Jardin d'Hiver,97,Kate Harrell
Gorillaz,Jacqueline,F,55,Lynch,199.05261000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Fire Coming Out Of The Monkey's Head,29,Jacqueline Lynch
Paul Oakenfold,Wyatt,M,1,Scott,254.14485,free,"Eureka-Arcata-Fortuna, CA",527,Ready_ Steady_ Go (Album Version),9,Wyatt Scott
New Found Glory,Jacqueline,F,56,Lynch,169.87383,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Better Off Dead,29,Jacqueline Lynch
The Ordinary Boys,Kate,F,3,Harrell,162.87302,paid,"Lansing-East Lansing, MI",537,Boys Will Be Boys,97,Kate Harrell
Train,Wyatt,M,2,Scott,216.76362999999998,free,"Eureka-Arcata-Fortuna, CA",527,Hey_ Soul Sister,9,Wyatt Scott
The Undertones,Kate,F,4,Harrell,156.36853,paid,"Lansing-East Lansing, MI",537,My Perfect Cousin,97,Kate Harrell
Queens Of The Stone Age,Jacqueline,F,57,Lynch,364.90404,paid,"Atlanta-Sandy Springs-Roswell, GA",486,God Is On The Radio,29,Jacqueline Lynch
Elliott Smith,Jordan,F,0,Hicks,141.42649,free,"Salinas, CA",550,Between The Bars,37,Jordan Hicks
The White Stripes,Kate,F,5,Harrell,232.61995,paid,"Lansing-East Lansing, MI",537,Seven Nation Army,97,Kate Harrell
Thursday,Jacqueline,F,58,Lynch,250.17424,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Signals Over The Air,29,Jacqueline Lynch
Weezer,Kate,F,7,Harrell,167.3922,paid,"Lansing-East Lansing, MI",537,Susanne,97,Kate Harrell
Baby Bash / Russell Lee,Kate,F,8,Harrell,269.00853,paid,"Lansing-East Lansing, MI",537,Sexy Eyes,97,Kate Harrell
Dwight Yoakam,Jacqueline,F,59,Lynch,239.3073,paid,"Atlanta-Sandy Springs-Roswell, GA",486,You're The One,29,Jacqueline Lynch
Lara,Kate,F,9,Harrell,205.58321999999998,paid,"Lansing-East Lansing, MI",537,La Otra Princesa,97,Kate Harrell
Kings Of Leon,Jacqueline,F,60,Lynch,189.1522,paid,"Atlanta-Sandy Springs-Roswell, GA",486,McFearless,29,Jacqueline Lynch
ManÃÂ¡,Kate,F,10,Harrell,252.86485,paid,"Lansing-East Lansing, MI",537,Rayando el sol,97,Kate Harrell
Markus KrunegÃÂ¥rd,Jacqueline,F,61,Lynch,185.5473,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Genom tunna tyger,29,Jacqueline Lynch
Local Natives,Jacqueline,F,62,Lynch,240.8224,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Cards & Quarters,29,Jacqueline Lynch
La Roux,Kate,F,11,Harrell,205.60934,paid,"Lansing-East Lansing, MI",537,Bulletproof,97,Kate Harrell
Philipp Poisel,Jacqueline,F,63,Lynch,258.66404,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Seerosenteich,29,Jacqueline Lynch
Jedi Mind Tricks,Kate,F,12,Harrell,244.32281,paid,"Lansing-East Lansing, MI",537,Ripped To Shreds (feat. Vinnie Paz_ Celph Titled & Demoz),97,Kate Harrell
Nightcrawlers,Jacqueline,F,64,Lynch,264.14975,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Push The Feeling On,29,Jacqueline Lynch
Tapes n Tapes,Kate,F,13,Harrell,191.63383000000002,paid,"Lansing-East Lansing, MI",537,Say Back Something,97,Kate Harrell
Paramore,Kate,F,14,Harrell,230.45179,paid,"Lansing-East Lansing, MI",537,Careful (Album Version),97,Kate Harrell
Eric Church,Jacqueline,F,65,Lynch,190.64118,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Guys Like Me,29,Jacqueline Lynch
Josh Groban,Kate,F,15,Harrell,244.45342000000002,paid,"Lansing-East Lansing, MI",537,Petit Papa Noel (Album Version),97,Kate Harrell
Billy Currington,Kate,F,16,Harrell,215.82322000000002,paid,"Lansing-East Lansing, MI",537,Good Directions,97,Kate Harrell
Mayer Hawthorne,Kate,F,17,Harrell,179.25179,paid,"Lansing-East Lansing, MI",537,Shiny & New,97,Kate Harrell
Scandinavian Music Group,Chloe,F,0,Cuevas,544.88771,free,"San Francisco-Oakland-Hayward, CA",542,Kun Puut Tekee SeittiÃÂ¤,49,Chloe Cuevas
Macaco,Lily,F,0,Burns,284.52526,free,"New York-Newark-Jersey City, NY-NJ-PA",546,Mama Tierra,32,Lily Burns
Gorillaz,Kate,F,18,Harrell,230.68688999999998,paid,"Lansing-East Lansing, MI",537,M1 A1,97,Kate Harrell
Binary Star,Kate,F,19,Harrell,157.72689,paid,"Lansing-East Lansing, MI",537,Slang Blade,97,Kate Harrell
The Mars Volta,Kate,F,20,Harrell,344.92036,paid,"Lansing-East Lansing, MI",537,Aberinkula,97,Kate Harrell
MGMT,Jacqueline,F,67,Lynch,264.17587000000003,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Time To Pretend,29,Jacqueline Lynch
Children Of Bodom,Jacqueline,F,68,Lynch,204.69506,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Don't Stop At The Top,29,Jacqueline Lynch
K's Choice,Kate,F,21,Harrell,288.57424,paid,"Lansing-East Lansing, MI",537,Not An Addict,97,Kate Harrell
The Human League,Jacqueline,F,69,Lynch,265.35138,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Human,29,Jacqueline Lynch
Elvis Presley,Kate,F,22,Harrell,273.76281,paid,"Lansing-East Lansing, MI",537,Suspicious Minds,97,Kate Harrell
Sleater-kinney,Jacqueline,F,70,Lynch,190.45832,paid,"Atlanta-Sandy Springs-Roswell, GA",486,Good Things,29,Jacqueline Lynch
Bat For Lashes,Kate,F,23,Harrell,187.71546,paid,"Lansing-East Lansing, MI",537,Moon And Moon,97,Kate Harrell
Adam Lambert,Jacqueline,F,71,Lynch,228.23137999999997,paid,"Atlanta-Sandy Springs-Roswell, GA",486,If I Had You,29,Jacqueline Lynch
Base Ball Bear,Kate,F,24,Harrell,255.60771,paid,"Lansing-East Lansing, MI",537,Sayonara-Nostalgia,97,Kate Harrell
Yeah Yeah Yeahs,Jacqueline,F,72,Lynch,314.46159,paid,"Atlanta-Sandy Springs-Roswell, GA",486,No No No,29,Jacqueline Lynch
Nevermore,Kate,F,25,Harrell,326.53016,paid,"Lansing-East Lansing, MI",537,Passenger,97,Kate Harrell
Jake Hess,Jacqueline,F,73,Lynch,199.26158999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",486,You And Me Jesus,29,Jacqueline Lynch
Stacie Orrico,Kate,F,26,Harrell,238.78485,paid,"Lansing-East Lansing, MI",537,So Pray (Genuine Album Version),97,Kate Harrell
Devo,Kate,F,27,Harrell,173.81832,paid,"Lansing-East Lansing, MI",537,Girl U Want (Live),97,Kate Harrell
Chet Baker,Kate,F,28,Harrell,378.74893,paid,"Lansing-East Lansing, MI",537,"Blame It on My Youth (From ""Let's Get Lost"")",97,Kate Harrell
Guns N' Roses,Kate,F,29,Harrell,459.20608,paid,"Lansing-East Lansing, MI",537,Sympathy For The Devil,97,Kate Harrell
Dwight Yoakam,Kate,F,30,Harrell,239.3073,paid,"Lansing-East Lansing, MI",537,You're The One,97,Kate Harrell
Spinners,Kate,F,31,Harrell,444.13342,paid,"Lansing-East Lansing, MI",537,Rubberband Man,97,Kate Harrell
Diam's,Kate,F,33,Harrell,284.9171,paid,"Lansing-East Lansing, MI",537,Suzy 2003 (Live),97,Kate Harrell
Prohom,Lily,F,0,Koch,246.38648999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",417,Mise En Bouche,15,Lily Koch
Nicholas Hooper,Kate,F,34,Harrell,104.98567,paid,"Lansing-East Lansing, MI",537,"Ron's Victory (""Harry Potter & The Half-Blood Prince"")",97,Kate Harrell
Drake / Lil Wayne / Young Jeezy,Lily,F,1,Koch,225.2273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",417,I'm Goin In,15,Lily Koch
Traffic,Kate,F,35,Harrell,195.39546,paid,"Lansing-East Lansing, MI",537,Something New,97,Kate Harrell
Straight No Chaser,Kate,F,36,Harrell,214.88281,paid,"Lansing-East Lansing, MI",537,I'm Yours / Somewhere Over The Rainbow (EP Version),97,Kate Harrell
Leonard Cohen,Kate,F,37,Harrell,340.53179,paid,"Lansing-East Lansing, MI",537,So Long_ Marianne,97,Kate Harrell
The Strokes,Kate,F,38,Harrell,208.06485,paid,"Lansing-East Lansing, MI",537,The Modern Age,97,Kate Harrell
Brad Mehldau,Kate,F,39,Harrell,651.7807700000001,paid,"Lansing-East Lansing, MI",537,Moon River (Live) (Album Version),97,Kate Harrell
Selena,Kate,F,40,Harrell,329.58648999999997,paid,"Lansing-East Lansing, MI",537,Como La Flor (2005 Re-mastering) (Live),97,Kate Harrell
Nirvana,Kate,F,41,Harrell,219.08853,paid,"Lansing-East Lansing, MI",537,Come As You Are,97,Kate Harrell
Her Bright Skies,Kate,F,42,Harrell,203.54567,paid,"Lansing-East Lansing, MI",537,Heartbreaker,97,Kate Harrell
Aerosmith,Kate,F,43,Harrell,235.36281,paid,"Lansing-East Lansing, MI",537,Pink,97,Kate Harrell
Stephen Marley,Kate,F,44,Harrell,255.05913999999999,paid,"Lansing-East Lansing, MI",537,Chase Dem,97,Kate Harrell
Eric Church,Jacqueline,F,1,Lynch,171.72853,paid,"Atlanta-Sandy Springs-Roswell, GA",556,My Heart's Got A Memory,29,Jacqueline Lynch
David Morales W/ Tamra Keenan,Kate,F,45,Harrell,347.27137999999997,paid,"Lansing-East Lansing, MI",537,Here I Am (Album Version),97,Kate Harrell
Shaggy,Jacqueline,F,2,Lynch,246.88281,paid,"Atlanta-Sandy Springs-Roswell, GA",556,Boombastic,29,Jacqueline Lynch
Jacky Terrasson,Jacqueline,F,3,Lynch,342.7522,paid,"Atlanta-Sandy Springs-Roswell, GA",556,Le Jardin d'Hiver,29,Jacqueline Lynch
Raymond Van Het Groenewoud,Kate,F,46,Harrell,163.65669,paid,"Lansing-East Lansing, MI",537,Het Nummer Van God,97,Kate Harrell
Rammstein,Kate,F,47,Harrell,235.59791,paid,"Lansing-East Lansing, MI",537,TE QUIERO PUTA!,97,Kate Harrell
Wykked Wytch,Jacqueline,F,4,Lynch,224.31302000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",556,Ripping Flesh,29,Jacqueline Lynch
Cartola,Kate,F,48,Harrell,127.242,paid,"Lansing-East Lansing, MI",537,Tive Sim,97,Kate Harrell
Jack Johnson,Kate,F,49,Harrell,228.8322,paid,"Lansing-East Lansing, MI",537,Fortunate Fool,97,Kate Harrell
Tom Waits,Jacqueline,F,5,Lynch,197.85098,paid,"Atlanta-Sandy Springs-Roswell, GA",556,Whistlin' Past The Graveyard,29,Jacqueline Lynch
Colbie Caillat,Jacqueline,F,6,Lynch,196.17914,paid,"Atlanta-Sandy Springs-Roswell, GA",556,Bubbly,29,Jacqueline Lynch
Coldplay,Kate,F,50,Harrell,268.38159,paid,"Lansing-East Lansing, MI",537,Yellow,97,Kate Harrell
Does It Offend You_ Yeah?,Jacqueline,F,7,Lynch,220.57751000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",556,Doomed Now,29,Jacqueline Lynch
OneRepublic,Sara,F,1,Johnson,224.67872999999997,paid,"Winston-Salem, NC",411,Secrets,95,Sara Johnson
The Crests,Kate,F,51,Harrell,182.88281,paid,"Lansing-East Lansing, MI",537,16 Candles,97,Kate Harrell
Mutemath,Jacqueline,F,8,Lynch,200.51546000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",556,Spotlight,29,Jacqueline Lynch
Muse,Sara,F,2,Johnson,304.84853,paid,"Winston-Salem, NC",411,Uprising,95,Sara Johnson
Owl City,Kate,F,52,Harrell,231.67955,paid,"Lansing-East Lansing, MI",537,Vanilla Twilight,97,Kate Harrell
Parachute,Jacqueline,F,9,Lynch,253.49178999999998,paid,"Atlanta-Sandy Springs-Roswell, GA",556,The New Year,29,Jacqueline Lynch
Billy Bob Thornton and The Peasall Sisters,Kate,F,53,Harrell,164.80608,paid,"Lansing-East Lansing, MI",537,Road to Kaintuck,97,Kate Harrell
